movie_id,production_country_id
28124,US
41034,US
11563,HK
15119,JP
15119,US
12705,US
11006,US
15120,US
40072,NL
21629,US
16026,SE
2371,CH
2371,ES
2371,FR
2371,RU
31674,US
36586,DE
36586,US
6020,US
18292,US
31006,US
29402,US
29396,US
15028,US
9275,DE
9275,GB
9275,US
4547,US
29135,IS
29135,US
1791,AT
1791,FR
35651,FR
62956,GB
22784,US
40814,US
53426,MX
53426,GB
53426,US
24585,US
17990,FR
17990,GB
129542,DE
11560,US
11452,US
35944,DE
35944,GB
64310,FR
64310,CH
25501,US
26851,US
17487,US
34276,GB
548,JP
11590,US
1537,US
12149,DE
12149,IT
12149,US
44373,US
11812,US
35080,DE
35080,GB
35080,US
441,US
8346,CA
8346,US
32617,US
31671,US
2565,US
307,IT
15482,US
45878,US
6393,US
12154,US
11630,US
25133,US
25133,HR
21970,GB
21970,US
11892,US
9334,US
9334,DE
9334,BE
36093,BR
36093,FR
36093,CH
70054,FR
18079,AR
35337,DE
35337,IT
35337,GB
59199,US
59199,CA
11470,US
16643,CA
16643,US
1282,US
21220,US
52717,FR
11468,US
19085,US
26030,FR
10164,US
42048,AU
32015,RU
32015,CU
13650,US
28384,US
14869,CZ
14869,US
27094,US
17168,US
48482,US
56179,US
5203,US
13201,DE
13201,US
9689,US
44768,JP
910,US
55106,US
28289,US
32037,DE
32037,IT
32037,GB
39154,US
24767,US
33796,US
32221,US
14033,US
12227,US
43643,US
10985,US
2251,US
2894,FR
11240,GB
46592,RU
45186,US
86483,US
5425,IT
14117,US
38360,RU
28907,US
39771,US
245,GB
245,US
22551,US
42193,GB
15417,US
28577,US
13963,US
23102,US
1957,US
320,US
9023,US
27834,FR
27834,IT
27834,LU
27834,US
17734,US
24010,US
3116,US
24005,US
5998,DE
24014,US
53229,US
1936,US
4614,US
12277,US
267345,SE
267345,AU
267345,DE
267345,NL
15677,GB
15677,US
58455,US
36554,US
48216,FR
13153,TH
13153,US
811,US
43532,GB
163907,US
7216,IT
9583,US
18408,US
13245,CA
9637,US
12100,US
16857,US
52258,IT
52258,DE
52258,GB
10394,DE
10394,IE
10394,GB
27451,US
15813,FR
15813,CZ
15813,DK
15813,DE
15813,IT
15813,GB
3132,US
18905,US
14774,US
4993,US
34130,US
38950,US
17898,US
21635,US
43139,GB
30194,US
10169,US
27225,US
13909,US
103299,US
41805,US
35696,US
11544,US
180,US
9555,AU
17710,US
2022,US
50035,US
9719,US
11982,US
27224,US
12251,US
88818,GB
88818,US
30114,MX
30114,US
70489,US
21972,US
608,US
59387,US
26290,GB
17043,AU
17043,US
6278,IE
6278,GB
6278,US
4147,US
16664,JP
14651,FR
19731,US
9026,FR
9026,GB
9026,US
14902,US
42254,DE
1842,US
11442,US
1364,ES
1364,FR
8869,AU
8869,US
8665,CA
8665,DE
8665,GB
8665,US
10996,US
818,US
18357,US
29047,US
45861,CN
39141,US
33152,CA
33152,US
149445,US
6404,DE
6404,FR
19133,US
43199,US
43915,GB
24130,US
43445,IT
36645,GB
5155,IT
23728,US
3780,JP
10907,US
8764,GB
8764,US
13908,US
2675,US
12308,IT
9488,US
9962,NL
9962,DE
9962,US
9573,US
7451,US
2750,GB
30586,GB
43772,IR
43772,IT
43772,CA
43772,CH
43772,NL
20337,US
27062,CN
27062,HK
34070,SE
34070,DK
34070,NO
6173,FR
10305,CH
10305,FR
42337,FR
18694,US
14621,US
11484,GB
11692,AU
11692,US
9266,DE
9266,US
3640,AT
3640,CH
3640,DE
3640,IT
8653,KR
33788,US
9357,US
12771,DE
12771,US
9296,US
15070,US
26942,US
206042,US
17941,US
60608,FR
97447,FR
97447,TN
11243,CA
19975,CA
19975,US
10323,US
9595,US
14210,BG
14210,US
100669,US
24750,US
31393,US
28751,US
9941,US
18639,US
39833,US
32858,US
3127,GB
10859,US
32825,US
10725,US
9544,DE
9544,LU
9544,GB
9544,US
23967,DE
23967,US
23967,GB
26165,ES
26165,IT
26165,PT
31514,FR
13571,US
36647,US
13536,US
20616,US
68116,GB
68116,RO
16806,US
18405,US
9299,ES
12770,US
4108,US
4108,FR
46466,FR
9685,US
16370,US
18913,US
14361,US
41021,US
32685,US
64079,US
172545,GB
29515,US
41582,JP
41582,US
50382,US
42633,US
26680,US
34086,US
11504,US
23470,US
977,US
233,US
19049,US
32961,GB
32568,GB
29698,FR
29698,GB
22244,US
19460,AR
575,DE
10550,DE
10550,US
9039,DE
9039,US
1958,FR
1958,IT
23550,IT
11013,US
129,JP
11529,US
10771,US
31005,US
50123,US
2110,JP
2110,FR
15173,US
9533,DE
9533,US
38866,IT
38866,CA
10575,DE
10575,GB
10575,US
47500,US
15720,US
9260,DE
9260,US
2074,US
1682,JP
39462,JP
18983,JP
18983,US
3082,US
33831,US
24348,US
19140,US
82545,US
859,GB
859,US
11868,GB
12921,CA
12921,US
19953,US
53049,US
77079,IT
9566,US
12719,US
25001,US
43438,GB
3092,GB
4989,US
15313,CA
7501,US
13768,US
10994,DE
10994,US
1430,US
19973,US
40815,IT
40815,FR
8051,US
12779,IT
12779,GB
1613,CA
1613,GB
14112,US
15192,US
49872,US
21925,US
16646,DK
16646,RU
16646,DE
16646,JP
16646,CA
16646,FI
37288,KR
12647,US
12477,JP
10285,US
19403,US
11009,US
40064,DE
40064,GB
17496,US
40969,CA
40969,US
76411,US
5917,US
31278,IT
33670,US
47942,US
15668,US
30709,US
19429,US
37038,GB
17035,DE
17035,US
11340,DE
11340,IT
42142,DE
11644,US
15170,US
8691,IT
6399,IT
6399,US
25773,US
51360,US
26560,US
36220,US
225,PL
24274,US
33016,US
26444,US
19114,US
17205,US
24740,US
10863,GB
145433,GB
15900,US
12237,US
15901,US
15902,US
15903,US
15904,US
12579,FR
85058,US
23668,US
70971,US
10309,DE
28893,US
11646,AU
16124,NZ
21764,GB
22435,SE
903,US
37936,CA
73247,US
27016,US
35685,FR
35685,DE
35685,GB
38665,US
265,DE
21874,US
41394,US
31407,PL
63443,US
22171,US
25468,US
77469,US
29072,US
42146,US
17450,US
31646,IT
31646,US
31646,NL
14269,US
41280,US
1672,FR
35935,US
9645,AU
9645,US
9012,US
13098,US
13440,DE
13440,US
12454,FR
12454,GB
31668,AT
31668,HU
41645,DE
41645,ES
1360,MX
1360,US
1360,CA
13441,US
45767,US
14626,FR
48155,US
11905,GB
1941,US
26685,US
31918,US
19662,US
8427,US
9021,US
28988,IR
28988,IT
28988,JP
13526,FR
13526,US
9280,CH
9280,FR
65,US
10712,US
27204,FR
152023,US
13721,US
672,DE
672,GB
672,US
16351,CA
16351,FR
542,MX
30192,US
33251,KR
25466,FR
25466,ES
2165,CA
2165,DE
25037,GB
11617,US
34341,CA
18993,GB
18993,US
53000,NL
29229,US
29229,CA
11880,LU
11880,GB
11880,US
658,GB
658,US
80849,NO
80849,SE
80849,HU
1377,US
31541,US
2528,FR
12716,FR
12717,FR
13888,US
48524,FR
10750,US
44247,US
45226,US
25566,US
109962,US
13386,IT
47888,US
20472,US
9538,CA
14664,US
27997,US
49934,BA
49934,RS
84735,US
9317,FR
12528,CH
12528,GB
12528,US
47890,NL
47890,US
69014,IT
69014,FR
21515,US
42371,US
26845,US
9908,DE
31921,US
40047,US
32077,US
36669,GB
36669,US
17187,US
10426,US
32625,US
8198,US
64,ES
13376,US
15074,US
593,RU
9016,US
16028,US
27070,US
5261,DE
15514,NL
23303,US
66091,RU
6007,NO
25239,US
42453,US
25284,GB
25284,US
686,US
35612,CA
10880,DE
13945,US
14433,GB
9932,AU
9932,US
13369,US
2757,US
7299,US
32273,FR
15670,US
4241,JP
37335,FR
34113,GB
22257,PL
35343,DK
35343,SE
17360,US
31695,US
76397,US
17940,US
17940,CA
43279,AU
43279,TW
56290,FR
56290,IT
41760,US
31665,US
40219,US
8874,US
16363,US
22023,US
166,FR
73116,GB
42124,US
25297,US
11564,CA
67772,US
4202,DE
4202,FR
4202,PL
17590,US
20787,TR
28940,US
13497,US
11852,US
7303,US
201,US
2755,US
33504,ES
21868,IE
21868,US
10856,ES
99826,US
18602,GB
18602,CA
121,NZ
121,US
25838,CN
1429,US
13435,US
2642,AU
2642,US
14317,US
11022,CA
11022,US
24249,US
9491,US
2149,DE
2149,US
20139,US
19067,GB
14931,US
4032,US
8392,JP
31804,GB
81048,US
11706,IT
11706,US
43673,US
42569,US
25720,GB
26946,US
21143,GB
61578,FR
61578,GB
20424,US
4561,CA
4561,FR
4561,DE
4435,IN
16993,US
18002,GB
21332,US
640,US
10895,US
1574,US
590,US
13560,CA
13560,HU
13560,GB
29339,GB
29339,US
423,FR
423,DE
423,PL
423,GB
28028,US
41084,US
40430,GB
16225,CA
16225,DE
28679,IT
262,US
4912,US
107693,PT
107693,CH
107693,FR
23626,US
12090,DE
12090,US
44233,US
35172,BE
35172,FR
36273,JP
14390,US
41209,CA
41209,GB
41209,US
9582,US
10628,AU
10628,US
11078,US
77633,CN
77633,HK
598,BR
27744,PS
27744,FR
27744,MA
27744,DE
15842,DK
43886,US
11222,DE
11222,FR
13199,US
8073,FR
15278,US
1484,DE
14667,US
18692,US
15734,US
34148,US
20813,FR
20813,IT
53027,US
26252,FR
24742,US
19415,US
41927,US
5968,US
10727,AU
10727,US
9045,FR
9045,DE
9045,RO
9082,AT
92348,AT
92348,CZ
92348,CH
92348,DE
918,US
57351,US
20663,US
31916,US
61807,GB
61807,US
7514,JM
42645,US
29463,US
42795,US
39349,US
12253,US
9358,US
1647,US
9027,FR
9027,GB
9027,US
125945,IL
125945,FR
125945,IT
21189,GB
21189,US
10894,US
28528,US
34783,GB
34374,CA
34374,GB
12490,DE
12490,GB
12490,IE
12490,US
39403,US
39403,CA
15802,JP
8286,FR
8286,IT
65632,IT
65632,FR
24129,SE
10491,NL
10491,GB
10491,US
10491,DE
4193,GB
10724,US
89571,US
32065,US
11915,FR
42136,CA
28307,US
37917,US
37191,US
210092,CA
3028,US
29224,DK
29224,SE
81001,US
8219,ES
27088,US
10150,DE
10150,GB
10150,JP
10150,US
20980,US
16407,HK
30875,IT
27380,HK
27380,US
8288,US
11416,FR
11416,GB
124963,US
11949,GB
79257,US
42130,IT
42131,FR
42131,IT
41291,US
36485,US
32692,CH
32692,FR
27609,US
83562,GB
127,PL
14645,FR
42135,DE
42135,FR
21923,US
1563,FR
59533,GB
2262,DE
52772,US
5643,FR
9425,US
37607,US
30874,IT
30363,DE
30363,GB
30363,US
30363,PT
30363,FR
30363,ES
30363,NL
49409,AU
32048,US
30584,GB
48313,US
104874,GB
29702,IT
1961,US
30049,US
9699,GB
9699,US
48561,IT
11057,DE
47955,US
19322,CH
19322,GB
31661,US
52556,FR
52556,CH
52556,TR
38219,TR
38219,IT
23943,US
9919,DE
9919,US
6038,HK
6038,US
9480,US
14873,AU
14873,US
13132,US
18302,KR
9390,US
12112,FR
12139,US
13519,US
18587,US
24883,US
17264,US
2984,GB
59201,US
26172,US
26173,US
33055,US
33364,US
33851,GB
27726,US
59401,US
22233,US
4952,US
991,GB
4911,DE
4911,GB
4911,US
16072,US
11615,DE
11615,GB
11615,US
11635,US
102,DK
14293,US
41820,AU
10623,US
9613,CA
9613,GB
7015,US
210938,US
42035,GB
21867,GB
49680,IL
49680,FR
6524,US
11244,US
207,US
21801,US
35139,US
54845,US
23834,KR
10678,US
9567,US
979,FR
13819,US
1591,DE
24186,GB
24186,US
455,IN
455,DE
455,GB
455,US
10632,US
10929,US
16229,CA
16229,US
12079,US
44081,IR
4762,DE
23159,US
27236,US
42459,US
43261,US
15347,GB
15347,US
24481,US
37258,GB
37258,US
8996,DE
8996,FR
8996,PL
125413,US
17729,US
12157,FR
12157,AU
12157,US
71142,US
10293,FR
2671,JP
9669,JP
45129,FR
45129,IN
45129,GB
42618,US
41164,US
66027,GB
36211,DE
36211,ES
36211,MX
36211,NL
9557,DE
9557,US
6182,US
13691,US
11523,US
14675,US
57447,IT
42695,SE
49845,FR
41784,CA
41784,US
41784,AU
28881,US
80243,CN
80243,JP
80243,KR
80243,FR
10782,US
9341,US
9341,CA
9341,DE
9776,US
10735,US
16425,AR
16425,US
12516,US
12516,JP
1675,FR
1675,IT
62184,US
17057,US
41938,US
79615,US
40718,US
42178,US
203252,FR
203252,IT
203252,GB
6016,CA
6016,FR
6016,IE
6016,GB
8409,DE
8409,US
1817,US
284096,FR
11299,JP
11299,US
17995,US
21052,FR
21052,US
7294,FI
9506,US
14290,US
24982,MX
24982,US
2662,US
12093,DK
12093,SE
18941,CA
42383,US
11817,US
24621,US
13370,US
8326,US
13411,US
11516,CH
11516,DE
11516,ES
11516,FR
11516,IT
10180,DK
994,GB
994,US
66918,US
14305,US
14237,CA
14237,GB
14237,US
1714,GB
14308,US
41461,US
9930,US
32083,US
107569,US
16651,US
108553,US
12661,US
29355,US
24961,US
26866,FR
26866,IT
31633,US
20978,FR
47762,US
33644,US
10743,CA
10743,DE
10743,US
2832,US
31459,US
19153,US
31932,US
38868,US
15098,US
11458,DE
11458,US
4174,US
18736,US
36658,US
20689,ES
20689,US
13438,IR
15394,CA
15394,GB
10708,US
22016,FR
22016,DE
22016,JP
22016,GB
85472,US
22958,FR
22958,GB
22958,US
251053,US
10989,DK
10989,FR
10989,DE
10989,IS
10989,NO
1816,US
42017,GB
17667,US
17464,US
15259,US
10515,JP
45069,US
117269,US
21024,US
42792,US
43232,US
22201,US
11424,US
34857,US
604,AU
604,US
55616,CA
10720,DE
10720,US
51230,US
51230,DE
1555,FR
33875,JP
12544,FR
12544,IT
12,US
9902,DE
9902,US
2260,US
18385,CN
18385,KR
584,US
39125,DE
39125,US
5921,US
47423,HK
49798,CA
49798,GB
43239,US
32140,US
14676,US
21717,US
28503,US
59950,FR
5920,US
51391,FR
51391,US
26593,US
50285,AU
33564,US
43361,IT
29514,IT
29514,US
38720,US
147729,ZA
38732,US
15462,US
22386,US
43828,US
11145,US
32328,US
47715,IT
29586,US
12629,US
111815,US
38800,US
21027,US
37264,US
11890,US
36807,US
18721,US
11916,MX
11916,US
14551,US
34759,GB
51426,US
42986,US
26317,SU
26317,RU
26317,UA
43490,US
40683,US
8092,US
18200,US
15925,GB
15925,US
1894,US
290,GB
290,US
11463,GB
2470,ES
2470,PT
2470,FR
42640,US
30462,US
1403,US
42541,US
37103,US
46059,US
40085,US
47684,GB
2263,US
6523,US
2527,FR
2527,IT
18780,GB
19728,GB
26205,US
3009,FR
33,US
18972,US
53380,US
14817,US
41426,GB
41791,GB
41791,US
49842,FR
41670,US
30708,US
38765,MX
38765,US
29627,GB
36372,GB
36372,US
30529,FR
30529,DE
30529,IT
30529,CH
43516,US
33638,US
32489,US
10564,US
10152,US
31246,US
11375,US
20694,US
16311,AU
16311,GB
24985,DE
24985,GB
18300,FR
18300,GB
185465,US
36555,US
39088,RU
39088,FR
39088,DE
17813,US
42995,US
115665,ES
4708,FR
4708,US
35068,GB
42511,US
35669,GB
170,GB
9471,US
12800,IT
9581,HK
117179,US
216,DE
47676,US
22750,US
44736,GB
44736,RS
18569,US
113739,US
52758,US
9444,US
9598,AU
9598,US
18886,US
42176,US
39231,US
18722,US
18722,JP
43039,GR
43039,US
24070,US
20645,JP
33454,US
19753,US
32141,AU
11482,FR
70912,GB
42492,US
6949,US
10327,US
14411,US
296,DE
296,GB
296,US
302,FR
302,GB
22,US
46993,BR
46993,FR
8698,CZ
8698,DE
8698,GB
8698,US
554,FI
554,RU
61545,IL
34840,FR
17920,GB
40947,ES
32235,US
8961,US
17403,US
9486,FR
9486,GB
3472,GB
35265,IT
25921,AU
24259,FR
24259,BE
41453,JP
11894,US
20726,US
24558,US
12649,GB
44916,US
24356,US
24356,GB
1996,US
1996,DE
1996,JP
1996,GB
4464,US
12279,US
9104,DE
9104,GB
9104,US
33339,US
47232,IT
47232,GB
71714,MX
71714,ES
54580,ES
54580,FR
54580,IT
4613,US
12530,IT
12530,US
45096,US
29805,GB
29805,US
24993,US
53021,US
430,US
5185,GB
10553,US
21512,US
21512,AU
21449,US
21449,JP
4984,US
8273,US
8046,US
50350,FR
50350,GB
8094,IE
8094,GB
10330,US
9257,US
9499,FR
9499,US
17180,JP
15292,US
12491,IT
41660,US
2185,US
27814,US
1600,FR
1600,NO
1600,PL
33954,IT
48364,US
23395,US
47278,US
24192,IT
24192,FR
10237,US
833,IT
120139,US
42470,US
3101,US
6466,CA
6466,IT
6466,US
20210,US
2055,US
11770,CN
11770,HK
14926,US
2771,US
44408,FR
10923,CA
10923,US
17745,US
114776,US
21989,US
37451,US
41759,US
48791,NL
48791,GB
48791,DK
48791,FR
48791,DE
41944,GB
8992,US
35371,US
19053,US
11206,US
30970,FR
30970,DE
30970,RO
13154,US
18148,JP
54898,FR
636,US
40920,US
54986,KR
43048,GB
11898,GB
26225,US
14881,US
26198,GB
35072,JP
43226,JP
44585,US
35073,US
4523,US
9362,US
19542,GB
12268,GB
12268,US
10999,US
138,US
4593,FR
4593,IT
4593,ES
12276,CN
3782,JP
36629,US
2891,NZ
2891,AU
2891,GB
12722,CH
41806,IT
41806,ES
38304,FR
26246,US
20815,DE
20815,US
19433,US
99006,US
10946,DE
10946,GB
10946,US
6619,IT
6619,FR
32316,US
10610,HK
10610,US
2830,US
15920,CZ
21413,US
38874,ES
38874,FR
38874,IT
38874,MX
178675,CH
178675,US
178675,DE
99648,AR
99648,NL
11351,US
333,CA
30246,US
112961,US
22200,GB
2722,ES
16020,US
13778,US
55015,US
1415,NL
1415,US
31094,AT
31094,DE
31094,FR
31094,GB
11547,US
7270,US
1428,US
17906,US
153,JP
153,US
33320,JP
15136,HK
61054,US
4703,US
29507,DE
27590,US
14603,US
10617,HK
10618,HK
10619,HK
11293,US
36759,US
38960,SE
19383,US
53650,US
40775,GB
9584,GB
9584,US
8408,US
8408,JP
14030,US
49685,FR
49685,PT
2687,FR
2687,US
41846,US
74585,IT
74585,US
23325,US
16790,US
31579,US
40353,US
9325,US
19064,US
34564,AU
34564,US
25241,US
34723,US
28942,CA
25831,US
10739,GB
10739,NL
10739,FR
12767,CA
12767,GB
12767,US
22309,US
13156,US
277,DE
277,HU
277,GB
277,US
9707,US
38244,MX
38244,US
24488,FR
20321,GB
20321,FR
17614,IL
7288,DE
7288,US
10159,US
10934,IT
10934,US
5653,DE
321,CA
20,CA
20,ES
10104,US
5168,FR
837,CA
19666,IN
821,DE
821,US
41834,FR
41834,CH
41834,TR
41834,GB
37672,US
1358,GB
2200,CZ
2200,XG
11475,FI
11475,SE
776,FR
16563,US
11703,BR
11703,US
891,US
83714,US
12531,FR
12531,ES
12531,IT
15024,CZ
15024,DE
15024,US
11832,DK
51300,FR
51300,RU
11806,US
10438,US
650,US
10337,US
8446,GB
42570,US
9874,US
11477,ES
37753,US
9294,US
21627,US
9501,CA
9501,FR
9501,JP
9501,US
49291,CN
49291,HK
4543,GB
11046,GB
11046,US
11707,US
7442,US
14425,US
14635,US
13343,US
16969,US
13339,US
28761,US
25237,RU
41780,GB
41780,US
9871,CA
9871,US
33258,US
71940,US
10562,US
36855,US
20238,US
33783,US
42102,FR
47898,US
19171,US
48345,US
11364,US
55950,US
39916,DE
39916,IT
31634,US
43742,US
14874,CA
14874,US
375569,US
25269,US
15671,US
33633,GB
33633,US
86763,US
78146,US
88641,US
30315,US
13765,GB
12772,US
47866,US
18900,US
17744,GB
17744,US
62124,FR
3087,US
14282,JP
11502,PL
29451,US
21219,US
2116,US
19555,GB
2056,US
4997,CA
4997,US
8439,BR
322,US
21765,US
11059,CA
11059,DE
11059,US
11775,US
54973,US
10930,FR
21059,US
11329,US
9373,US
1550,US
28200,GB
10629,IE
10629,GB
10629,US
10944,AU
10944,US
9839,DE
9839,US
13920,US
4256,US
10009,US
1807,US
33343,US
30141,US
9654,GB
9654,US
67809,US
42044,FR
37922,US
34786,US
31397,ZA
31397,US
50374,US
20312,CA
20312,US
59809,US
135890,US
180114,US
14449,HK
14449,CN
10389,HK
10389,SG
10389,TH
43230,US
31206,US
28658,US
3117,GB
20684,GB
27450,GB
897,IN
42522,US
11657,FR
11657,IT
224,PL
27117,US
44383,US
78331,US
10922,FR
10922,DE
10922,US
43708,US
10956,US
51707,US
47524,US
13537,CA
13537,US
605,US
605,AU
33222,IE
33222,NL
10719,US
10719,DE
1277,DE
1277,HU
1836,FR
508,GB
508,US
11846,US
10715,DE
10715,US
8619,US
21525,US
14892,US
12146,US
10588,US
4970,US
470,US
11042,CA
11042,FR
44708,TW
44708,FR
10147,DE
10147,US
10756,US
9562,US
72309,DE
72309,IT
72309,LI
72309,US
11012,FR
11012,GB
32122,AU
40913,GB
9556,US
13581,GB
1702,GB
19184,FR
24203,US
9065,DK
9065,ES
9065,CH
9065,DE
9065,FR
9065,SE
44479,US
4823,US
10952,US
20009,CA
20009,US
860,US
41521,US
48035,DK
5000,FR
780,FR
665,US
234,DE
899,US
8289,US
5698,US
11002,GB
11002,US
6472,US
5143,US
11384,US
5227,US
8010,AR
8010,FR
8010,GB
10410,US
47095,IT
47095,US
10407,US
9292,US
48745,US
2297,FR
2297,US
951,US
10804,US
5765,DE
5765,US
9319,US
1643,FR
1643,IT
2007,US
10995,FR
10995,GB
10995,VN
85097,US
85097,ES
2612,US
3112,US
10413,US
2611,US
1825,US
10538,US
18410,US
19065,US
3176,JP
9261,TW
9261,US
5336,FR
5336,IT
23908,US
14671,US
11509,US
10729,US
29437,CA
20763,US
10021,US
11634,SE
11634,DK
14746,US
11824,US
8222,ES
20067,US
12395,US
9846,US
23719,US
11986,FR
1626,FR
483,US
10166,GB
10166,US
6069,US
11018,US
11676,US
28293,US
28292,US
3681,FR
3681,US
43875,US
31798,US
9587,US
20325,US
17687,US
10210,IT
10210,US
10210,GB
41465,US
17641,US
12545,US
27972,US
898,US
2000,DE
2000,PE
648,FR
618,US
44162,CN
44162,HK
19120,IT
19120,FR
4024,FR
4024,IT
11316,GB
3089,US
29845,US
995,US
1594,GB
1594,US
10122,US
11839,US
916,US
31509,US
1976,US
3062,US
34456,US
12708,US
42045,US
11610,US
4939,US
25016,GB
15927,GB
15927,US
40423,BR
40423,FR
40423,IT
7857,IT
79,CN
13912,US
70881,US
1809,DE
1809,US
37749,US
30140,CA
30140,FI
30140,DE
30140,GB
33302,FR
81,JP
11821,US
10023,US
17209,US
11519,US
72087,GB
72087,US
42238,CI
42238,FR
42238,DE
42238,CH
15659,US
18857,HK
33517,DE
33517,FR
33517,IT
76811,JP
38953,GB
41785,MX
41785,ES
41785,GB
41785,US
9481,US
20126,IT
827,FR
11811,US
20043,JP
4368,US
25431,US
17685,FR
17685,IT
2742,CA
2742,JP
2742,GB
25767,GB
32040,US
3596,GB
18904,US
37719,US
47364,US
9063,DK
1818,FR
255,FR
10744,US
83505,AR
10511,IE
10511,US
22289,US
10028,US
616,JP
616,US
616,NZ
587,US
21542,US
6964,US
1792,US
3635,GB
3635,LU
41488,FR
41488,GB
41488,CA
122,NZ
122,US
11820,US
12698,US
19187,US
11093,US
47952,GB
504,US
2289,US
2289,GB
2289,RO
2289,IT
9620,CA
9620,US
10601,GB
10601,US
42418,US
13433,AU
35712,FR
14844,GB
14844,US
26710,US
31026,TR
5966,US
10718,AU
10718,US
40427,IR
14757,AF
14757,IE
14757,JP
11034,US
26983,US
30080,US
52867,US
42599,GB
65012,US
15801,US
27465,DE
27465,US
83726,US
961,US
31395,US
280770,GB
280770,US
34151,GB
34151,US
15797,US
9548,US
1937,US
10649,US
36657,US
3595,US
17258,US
34681,US
6277,CA
6277,FR
6277,GB
6277,US
11429,ES
33642,US
14815,US
427,FR
427,IT
43049,US
778,FR
3088,US
23152,US
23567,US
102057,US
52367,US
22584,US
27725,US
16227,US
980,US
16933,US
42094,US
26884,US
37833,US
43759,US
5205,US
2017,US
38606,US
14239,US
55448,US
21779,US
71189,US
67794,GB
405,IT
9696,JP
4917,US
37774,US
5055,PL
40140,US
42040,GB
42040,US
29933,PL
3059,US
22727,US
51144,SE
11708,GB
27329,TH
42514,US
8970,US
17736,US
114046,US
82283,US
1954,CA
1954,US
13476,US
11194,GB
12634,US
13505,DE
13505,US
14114,US
15708,US
21301,US
20483,US
14292,US
44539,FR
44539,BE
1278,FR
1278,IT
1278,GB
18841,US
25925,US
74395,US
19361,US
21968,US
29493,US
198563,US
29464,US
37900,US
11092,US
7008,GB
30566,US
42466,US
18446,US
22004,US
47802,IT
47802,GB
47802,US
35227,US
29852,US
23001,US
51049,US
11221,US
1824,US
16784,DE
16784,US
44674,FR
44674,BE
11083,NO
11083,SE
54045,FR
337,FR
11951,US
43376,FR
28963,US
2576,US
22561,IT
14430,MX
12775,NL
12775,ES
12775,US
43388,US
50075,US
2099,US
42852,GB
40454,US
6470,US
8842,DE
8842,US
11132,DE
11132,US
9352,US
615,IT
11217,US
10677,US
13572,DE
13572,US
30735,IL
338,DE
2023,US
2023,MA
9384,US
25935,ES
25935,GB
797,SE
42602,SE
60792,US
70113,US
47474,DE
47474,US
14289,US
29084,FR
143,US
25955,US
41876,DE
41876,IT
15366,US
31174,GB
31174,US
67022,FR
67022,GB
24548,US
31602,US
42989,GB
17047,US
1586,US
11169,DE
11169,US
49689,IL
156,DK
156,FR
156,GB
156,SE
10433,US
47168,GB
58995,GB
43236,US
40752,US
924,US
38,US
11081,US
16941,IE
16941,GB
1720,IS
5516,US
20304,US
11024,US
553,DK
553,FI
553,FR
553,DE
553,IT
553,NL
553,NO
553,SE
553,GB
1487,US
13700,US
11137,CZ
11137,US
11358,US
13573,US
10733,US
14442,IE
14442,GB
2122,US
25300,IT
25300,ES
25300,GB
14576,US
13432,FR
13432,BE
26636,DE
26636,US
26636,FR
6844,US
2587,IT
2587,GB
3591,GB
28026,US
41857,US
10338,GB
11007,US
133919,SE
95548,US
50549,US
10544,AU
10544,FR
10544,GB
10544,US
42245,US
68347,CA
34082,US
22999,US
20278,US
38975,US
18665,HK
12239,US
45862,US
65066,US
16561,US
9541,US
13546,US
10843,US
2098,US
15673,US
393,US
237,FR
237,GB
10096,US
9509,GB
9509,US
10710,US
11058,CA
11058,US
11141,DE
11141,IE
11141,GB
10625,US
11025,US
7131,CZ
7131,US
26899,US
14435,US
16428,US
652,US
652,MT
652,GB
8440,BR
883,US
38018,FR
34377,US
42015,US
68440,US
10684,US
11864,US
9461,HK
9461,US
57811,BR
132,US
28276,JP
18329,HK
17993,US
37447,US
4339,DE
15556,US
18513,US
18513,ZA
55676,US
55676,GB
28285,US
26789,US
10035,US
502,US
41965,GB
10347,FR
1373,GB
1373,NL
30959,JP
43341,US
20561,GB
16409,GB
16409,US
667,GB
700,GB
700,US
21594,US
26976,US
36670,DE
36670,GB
36670,US
18872,JP
44864,SE
14686,US
28290,US
24650,US
55086,US
43525,US
50363,GB
50363,US
633,BE
633,NL
5511,FR
5511,IT
41003,US
13936,US
294,US
11507,US
17538,US
10435,FR
10435,IT
10435,GB
10435,US
1162,US
34328,US
34328,GB
47108,FR
47108,ES
47140,BR
47140,FR
14684,US
8696,GB
8696,US
10261,US
163869,US
13937,US
25355,FR
29601,US
66115,US
118617,GB
118617,IR
23981,JP
23981,US
14980,CA
14980,US
26670,US
21546,US
10940,US
31965,GB
48358,US
24012,GB
24012,US
988,US
125103,MX
204,FR
204,IT
9356,US
32430,US
42231,US
33575,US
13913,US
17956,US
1636,US
6217,US
18937,US
27171,US
12310,ES
12310,PA
42205,US
27786,US
9624,US
4918,GB
11027,DE
11027,US
25389,US
44807,SG
5248,GB
9872,US
19552,VN
2786,FR
2786,IT
8491,US
50271,US
26133,US
10235,RU
11533,GB
11533,US
2817,IT
2817,FR
2817,CH
2817,GB
1719,FR
140207,GB
781,DE
13553,US
3777,JP
11659,IT
24065,US
39907,TH
26612,GB
26612,US
10604,US
10604,GR
44098,US
16876,US
16876,CA
37437,US
14285,US
664,US
9545,PE
9545,US
53117,PE
53117,ES
41651,US
