movie_id,genre_id
41760,35
41760,18
41760,10749
31665,28
31665,35
31665,37
40219,27
40219,878
8874,35
8874,10749
16363,35
22023,80
22023,18
166,18
166,10749
166,35
73116,9648
73116,18
73116,27
42124,99
25297,18
11564,28
11564,80
11564,18
11564,53
67772,35
67772,18
4202,18
4202,36
17590,35
17590,80
17590,18
17590,9648
17590,10749
17590,53
20787,878
28940,35
28940,27
13497,18
13497,10749
13497,35
13497,10402
11852,35
11852,14
7303,35
7303,18
7303,10749
201,878
201,28
201,12
201,53
2755,18
2755,35
33504,18
21868,18
10856,28
10856,35
10856,18
10856,10749
10856,878
10856,53
99826,35
99826,18
18602,18
121,12
121,14
121,28
25838,18
25838,10752
1429,80
1429,18
13435,18
13435,10749
2642,35
2642,10749
14317,16
14317,12
14317,10751
11022,28
11022,80
11022,18
11022,53
24249,53
9491,53
2149,18
2149,53
2149,10749
20139,18
19067,18
19067,10752
14931,28
14931,80
14931,18
14931,53
4032,35
4032,18
8392,14
8392,16
8392,10751
31804,35
81048,80
11706,18
11706,10752
11706,10749
43673,18
43673,35
43673,10749
42569,35
25720,28
25720,53
26946,27
26946,878
21143,27
21143,878
21143,53
61578,18
61578,10769
61578,10749
20424,878
20424,53
4561,18
4435,18
4435,36
16993,18
18002,28
18002,35
18002,53
18002,80
21332,28
21332,12
21332,18
640,18
640,80
10895,16
10895,10751
1574,28
1574,35
1574,80
1574,18
1574,10402
590,18
13560,10752
13560,18
29339,12
29339,18
29339,28
29339,10751
423,18
423,10752
28028,80
28028,18
41084,35
40430,878
16225,28
16225,12
16225,16
16225,14
16225,878
28679,27
28679,53
262,35
262,18
15395,35
15395,18
4912,35
4912,80
4912,18
4912,10749
4912,53
107693,18
23626,35
23626,99
12090,35
44233,35
35172,9648
35172,18
36273,28
36273,53
36273,10769
14390,35
14390,80
14390,18
41209,28
41209,35
41209,18
41209,53
9582,35
9582,10749
10628,35
10628,12
10628,80
11078,28
11078,35
11078,80
11078,53
77633,35
598,18
598,80
27744,18
27744,10749
15842,18
15842,10749
43886,35
43886,18
43886,10749
11222,18
11222,53
13199,80
13199,18
13199,10749
8073,80
8073,18
8073,10749
15278,10402
15278,35
1484,18
14667,10752
14667,18
14667,10749
18692,35
18692,10749
15734,35
15734,10402
15734,10749
34148,18
34148,10749
20813,35
20813,18
20813,10751
20813,10749
53027,35
53027,10751
53027,10749
26252,28
26252,80
26252,18
26252,10749
24742,35
24742,10749
19415,18
19415,10749
41927,35
41927,18
41927,10749
5968,35
5968,10749
10727,53
10727,27
9045,18
9045,36
9082,99
92348,99
92348,10769
918,35
918,10749
57351,28
57351,53
20663,53
20663,80
20663,18
20663,9648
31916,12
31916,28
31916,18
61807,18
61807,10769
61807,10749
7514,10402
7514,18
7514,80
42645,18
42645,10751
42645,35
29463,18
29463,10402
29463,10749
42795,9648
42795,10751
42795,53
42795,10749
39349,18
39349,28
39349,53
12253,28
12253,18
9358,27
9358,9648
1647,28
1647,53
9027,35
9027,10749
125945,10752
125945,18
21189,99
10894,18
10894,27
10894,53
10894,10749
28528,18
34783,35
34374,80
34374,9648
34374,53
12490,35
12490,53
39403,18
39403,53
39403,28
15802,18
8286,18
8286,53
65632,35
65632,18
65632,878
65632,53
24129,18
10491,9648
10491,18
10491,53
10491,10749
10491,10752
4193,53
4193,80
4193,9648
4193,18
10724,878
10724,28
10724,12
10724,53
89571,18
32065,28
32065,12
32065,53
11915,35
42136,37
42136,28
28307,18
28307,53
28307,9648
37917,37
37917,35
37917,18
37917,10402
37191,80
210092,18
3028,35
3028,27
3028,878
29224,35
81001,35
81001,14
8219,35
27088,35
10150,14
10150,16
10150,10751
20980,878
20980,35
16407,28
16407,35
41913,18
41913,10749
30875,27
27380,12
27380,28
27380,878
8288,35
8288,10749
11416,12
11416,18
11416,28
11416,36
124963,80
124963,18
124963,10752
11949,35
79257,28
79257,12
79257,53
42130,10752
42130,18
42131,18
42131,36
41291,18
41291,10402
41291,10749
84784,35
84784,27
84784,9648
36485,35
36485,10749
32692,35
32692,18
40727,18
40727,35
40727,99
27609,18
83562,35
83562,18
83562,10752
127,18
14645,35
42135,18
21923,35
1563,99
17132,10751
59533,35
59533,10402
2262,80
2262,18
52772,18
52772,10749
5643,53
5643,28
5643,80
77073,18
9425,28
9425,10752
9425,878
37607,35
37607,18
30874,27
30363,18
49409,35
49409,10402
49409,10749
32048,53
30584,28
30584,12
30584,14
48313,53
104874,18
29702,27
29702,9648
29702,53
1961,35
1961,27
30049,27
30049,878
9699,35
9699,80
48561,18
48561,10402
454914,35
454914,18
454914,10749
11057,18
11057,36
47955,18
47955,53
19322,28
19322,53
31661,35
31661,18
52556,18
52556,10749
38219,14
38219,878
23943,35
26454,35
26454,18
26454,10749
26454,878
26454,53
9919,35
9919,10749
6038,28
6038,12
6038,35
6038,37
9480,14
9480,28
9480,80
9480,878
9480,53
14873,10751
14873,16
14873,12
13132,18
13132,10749
22707,99
18302,18
18302,36
9390,35
9390,18
9390,10749
12112,18
12112,10749
12112,53
50380,28
50380,80
50380,18
50380,53
12139,10751
12139,35
13519,12
13519,18
13519,14
13519,27
18587,80
18587,18
18587,53
24883,18
24883,10751
17264,12
17264,10751
2984,35
2984,10749
59201,28
59201,18
59201,53
26172,28
26172,80
26172,53
26173,28
26173,12
26173,80
26173,53
33055,28
33055,9648
33055,53
33364,18
33364,10749
33851,80
33851,18
33851,28
33851,53
27726,18
27726,27
27726,14
59401,28
59401,18
59401,10752
59401,37
22233,35
22233,10749
4952,35
4952,10749
991,18
991,878
4911,28
4911,80
4911,18
4911,53
16072,18
16072,36
16072,10752
11615,18
11615,53
11615,80
11635,35
77283,18
77283,35
77283,10749
35824,18
35824,10769
102,18
102,10749
14293,35
14293,18
14293,53
41820,18
41820,10769
41820,9648
41820,10749
41820,53
10623,28
10623,80
10623,18
9613,18
9613,9648
9613,53
7015,80
7015,18
210938,35
42035,35
42035,18
21867,18
21867,10749
21867,36
49680,35
49680,18
49680,10749
6524,35
11244,14
11244,28
11244,35
11244,878
11244,10751
77233,14
77233,18
77233,35
77233,878
207,18
21801,18
35139,80
35139,27
35139,878
35139,10749
35139,53
54845,18
54845,28
54845,53
23834,28
23834,35
10678,35
9567,28
9567,18
9567,10752
979,18
979,53
979,80
979,9648
13819,18
1591,18
24186,18
455,35
455,18
455,10749
10632,18
10632,28
10632,53
10632,80
10929,27
16229,18
12079,35
12079,80
12079,18
44081,18
44081,10769
4762,35
4762,18
23159,35
23159,18
27236,18
42459,18
43261,18
43261,10402
15347,10751
15347,12
15347,18
24481,35
24481,10749
24481,18
37258,18
37258,9648
8996,36
8996,18
125413,18
17729,36
17729,18
17729,10402
12157,35
12157,18
12157,10749
71142,18
71142,28
10293,10749
10293,35
10293,18
2671,27
2671,53
9669,27
45129,18
45129,80
42618,35
42618,18
42618,10402
42618,10749
41164,18
66027,18
66027,10749
36211,18
36211,10769
9557,35
6182,18
13691,16
13691,10751
11523,35
11523,10749
14675,35
14675,18
14675,10749
57447,27
57447,9648
57447,53
42695,18
49845,18
49845,10749
41784,12
41784,18
41784,36
28881,28
28881,18
80243,35
80243,18
10782,28
10782,18
10782,9648
10782,53
10782,80
9341,28
9341,53
9341,12
9341,878
9776,35
10735,35
16425,18
16425,10749
16425,53
12516,14
12516,18
12516,878
1675,35
1675,18
62184,18
62184,53
62184,80
62184,9648
17057,18
17057,9648
17057,53
41938,80
41938,53
79615,18
79615,10749
40718,28
40718,18
42178,18
42178,53
203252,99
6016,80
6016,18
6016,53
8409,28
8409,18
1817,53
1817,18
284096,18
11299,28
11299,16
11299,878
17995,35
17995,99
21052,80
21052,18
7294,10749
7294,35
7294,18
9506,35
14290,80
14290,18
24982,99
2662,27
12093,80
12093,18
18941,18
42383,18
42383,35
42383,10749
11817,28
11817,35
11817,14
24621,35
24621,10749
13370,35
13370,10402
8326,12
8326,10751
8326,18
8326,35
13411,35
13411,80
11516,99
10180,28
10180,35
10180,80
994,80
994,18
994,53
994,9648
66918,878
14305,10749
14305,878
14305,53
14237,14
14237,27
14237,878
1714,18
1714,878
14308,10402
14308,99
41461,18
9930,35
9930,80
9930,18
9930,10749
9930,53
32083,35
32083,10749
107569,18
107569,35
16651,28
16651,12
16651,18
16651,10751
57565,35
108553,35
108553,10749
12661,35
12661,80
29355,35
29355,18
24961,12
24961,10751
24961,14
24961,10402
26866,28
26866,35
26866,10749
31633,28
31633,35
31633,10749
31633,53
20978,35
20978,18
47762,35
33644,35
33644,18
33644,10749
10743,28
10743,35
10743,53
10743,80
2832,9648
2832,53
31459,35
31459,18
31459,10751
19153,99
31932,53
38868,35
38868,99
38868,10749
72996,18
72996,10402
72996,10749
72996,10769
15098,18
11458,18
11458,53
4174,18
4174,9648
4174,53
18736,10751
18736,35
36658,12
36658,28
36658,878
36658,53
46989,18
20689,80
20689,18
20689,10749
20689,53
13438,18
13438,10769
15394,80
15394,18
15394,53
10708,35
10708,10751
22016,80
22016,18
85472,99
85472,10402
22958,35
22958,18
22958,10749
251053,18
251053,10749
10989,18
10989,35
10989,10749
1816,18
1816,10402
42017,14
42017,18
42017,10402
42017,10749
17667,18
17667,10402
17464,18
17464,10402
15259,10402
10515,12
10515,14
10515,16
10515,28
10515,10751
10515,10749
45069,18
45069,10749
117269,18
117269,10402
117269,10749
21024,35
21024,10402
42792,18
43232,35
43232,10402
43232,10749
22201,37
11424,35
11424,18
11424,10402
11424,10749
34857,10402
604,12
604,28
604,53
604,878
55616,27
10720,28
10720,35
10720,10749
10720,53
51230,99
23423,28
23423,35
1555,18
1555,35
1555,10749
33875,28
33875,12
33875,16
33875,14
30055,99
12544,35
12544,18
12,16
12,10751
9902,27
9902,53
2260,99
18385,18
584,28
584,80
584,53
39125,10749
39125,18
39125,80
5921,28
5921,37
47423,28
47423,35
47423,53
47423,80
49798,18
49798,10752
49798,10769
43239,35
43239,10402
43239,10749
32140,35
32140,10751
14676,28
14676,12
14676,18
14676,37
21717,37
28503,27
28503,53
59950,35
5920,28
5920,18
51391,80
51391,99
26593,37
50285,35
50285,10769
50285,10749
33564,18
43361,10749
43361,35
43361,18
29514,27
29514,53
38720,35
38720,10749
147729,35
147729,99
147729,10751
38732,37
15462,10749
15462,35
15462,18
22386,35
22386,10749
43828,28
43828,35
43828,37
11145,18
11145,35
11145,37
11145,10749
32328,16
32328,18
32328,10402
32328,10749
32328,10751
47715,18
47715,35
29586,18
29586,10752
12629,28
12629,18
12629,53
111815,18
38800,37
21027,28
21027,12
21027,18
21027,37
37264,35
11890,28
11890,35
11890,53
11890,10751
36807,14
36807,18
36807,35
36807,878
18721,18
18721,10749
18721,37
31920,18
31920,10751
11916,37
14551,37
34759,99
34759,10402
51426,18
51426,10749
51426,10752
42986,18
42986,35
42986,10749
42986,10751
26317,18
26317,99
43490,28
43490,18
43490,10752
40683,18
40683,28
40683,10752
8092,18
18200,53
18200,10752
15925,28
15925,18
15925,36
15925,10752
1894,12
1894,28
1894,878
290,35
290,18
11463,28
11463,18
11463,36
11463,10752
2470,35
2470,18
2470,10749
42640,12
42640,37
42640,10749
30462,10749
30462,37
30462,28
30462,12
1403,28
1403,37
42541,18
42541,10749
37103,12
37103,18
37103,10752
46059,80
46059,28
46059,35
40085,18
40085,10749
47684,99
47684,18
2263,80
2263,18
2263,10749
2263,53
6523,37
2527,18
2527,53
18780,28
18780,18
18780,36
18780,10752
19728,10752
19728,28
19728,12
19728,18
26205,28
26205,18
26205,36
26205,10752
3009,80
3009,18
33,37
18972,37
53380,99
14817,35
14817,10751
41426,35
41426,18
41426,14
41426,10402
41791,18
41791,10749
49842,80
49842,18
41670,18
41670,10749
41670,80
30708,18
30708,37
38765,37
29627,28
29627,53
36372,18
30529,18
30529,36
30529,10752
24073,35
43516,18
33638,28
33638,35
33638,37
57476,35
57476,878
32489,35
32489,10402
32489,10749
10564,35
10564,18
10564,10749
10152,35
31246,35
31246,10749
11375,28
11375,12
11375,35
11375,53
20694,16
20694,10751
16311,28
16311,35
16311,80
24985,18
24985,10749
18300,35
18300,18
18300,10749
55735,35
55735,10749
185465,18
36555,28
39088,18
39088,28
39088,53
39088,80
17813,35
17813,10749
42995,80
42995,53
115665,18
115665,10769
4708,10752
4708,18
4708,36
35068,18
35068,10752
42511,18
42511,36
35669,27
170,27
170,53
170,878
9471,28
9471,12
9471,35
12800,80
44562,35
9581,28
9581,80
9581,18
9581,53
117179,35
117179,10749
216,10749
216,18
47676,18
47676,10749
22750,10402
22750,18
22750,14
44736,12
44736,18
18569,35
18569,18
18569,10749
113739,27
113739,53
52758,80
52758,18
52758,10749
9444,16
9444,10751
9598,14
9598,18
9598,35
9598,10751
18886,28
18886,12
18886,18
18886,53
42176,35
42176,10749
39231,35
39231,10749
18722,35
18722,10749
43039,18
43039,35
43039,10749
24070,35
24070,18
24070,10749
20645,35
20645,18
33454,12
19753,35
19753,36
32141,35
11482,27
11482,53
11482,14
70912,18
70912,36
70912,53
70912,80
70912,10749
70912,10769
70912,35
42492,18
42492,35
6949,35
6949,10749
10327,35
14411,10751
14411,16
14411,12
296,28
296,53
296,878
302,80
302,53
22,12
22,14
22,28
46993,18
8698,14
8698,28
8698,53
8698,878
554,18
554,36
554,10749
61545,18
34840,35
34840,18
34840,10749
17920,18
17920,10749
40947,35
40947,10749
32235,14
32235,18
32235,878
8961,12
8961,28
8961,35
8961,53
8961,80
17403,18
17403,35
17403,10749
9486,12
9486,28
9486,35
20439,18
20439,35
20439,53
3472,80
3472,18
3472,53
35265,10769
35265,18
35265,10749
25921,35
25921,18
25921,10402
24259,53
41453,18
41453,10769
41453,10749
11894,35
11894,18
11894,10751
11894,10749
20726,35
20726,10751
24558,28
24558,35
24558,80
24558,9648
24558,53
12649,35
44916,18
44916,35
24356,18
24356,10402
1996,28
1996,12
1996,14
1996,53
4464,18
4464,36
12279,28
12279,12
12279,35
12279,10751
12279,878
9104,18
9104,35
9104,10752
9104,80
9104,53
33339,35
33339,10402
47232,35
71714,12
71714,18
71714,35
71714,53
71714,80
71714,10749
71714,10769
54580,18
4613,35
4613,80
12530,35
12530,18
12530,10749
45096,28
45096,878
29805,53
29805,28
29805,80
24993,28
24993,12
53021,35
53021,10749
430,35
430,10751
123833,18
123833,53
5185,12
5185,35
5185,80
5185,9648
5185,10749
5185,53
10553,35
10553,28
10553,12
21512,28
21512,12
21512,878
21449,28
21449,35
4984,18
4984,28
4984,80
8273,35
8273,10749
8046,18
50350,18
50350,10749
50350,53
48967,35
48967,18
48967,10751
48967,10402
8094,18
26195,18
10330,35
9257,28
9257,53
9257,80
9499,35
9499,18
9499,10749
17180,28
17180,878
15292,99
15292,18
12491,18
2185,28
2185,35
2185,53
27814,35
27814,27
1600,18
1600,53
33954,14
33954,35
33954,18
48364,28
48364,18
48364,53
23395,28
23395,18
23395,37
47278,18
47278,35
24192,36
24192,18
10237,80
10237,18
10237,53
833,18
120139,18
120139,53
120139,80
42470,28
42470,80
42470,18
42470,878
42470,53
3101,28
3101,35
3101,80
6466,27
20210,28
20210,35
2055,37
11770,28
11770,35
14926,35
2771,35
2771,18
44408,18
44408,10769
54390,35
54390,10749
10923,28
17745,35
17745,18
17745,10751
79888,35
114776,10749
114776,35
114776,18
21989,35
37451,10752
37451,18
41759,27
41759,878
41759,53
48791,18
48791,12
80047,27
80047,18
80047,10749
80047,53
41944,35
41944,10749
8992,35
8992,18
8992,10749
35371,28
35371,18
19053,35
19053,10749
11206,27
11206,80
11206,53
30970,10752
30970,18
30970,10749
13154,28
13154,53
18148,18
54898,18
54898,10749
636,18
636,9648
636,878
40920,10402
40920,18
54986,18
54986,10749
43048,18
11898,35
11898,18
26225,18
26225,28
26225,80
14881,37
26198,27
35072,878
43226,878
44585,27
44585,878
35073,12
35073,27
35073,878
4523,35
4523,10751
4523,14
4523,10749
9362,28
9362,27
19542,18
19542,10749
120683,99
12268,35
12268,9648
10999,28
10999,12
10999,53
138,27
4593,35
34044,99
12276,18
12276,10749
3782,18
36629,28
36629,35
2891,18
12722,99
12722,10769
41806,18
41806,35
41806,10752
38304,18
38304,10749
26246,99
20815,18
20815,878
19433,99
99006,99
48464,18
48464,12
10946,99
6619,18
32316,35
10610,53
10610,14
10610,28
10610,35
2830,35
2830,10749
15920,10751
15920,35
15920,18
21413,35
21413,18
21413,10749
38874,35
33255,99
178675,99
99648,18
99648,35
11351,27
11351,53
333,35
333,18
333,10402
333,10749
30246,80
30246,18
30246,53
112961,35
112961,10749
22200,28
22200,35
22200,18
22200,10749
2722,18
2722,10749
16020,18
13778,35
55015,18
1415,35
1415,18
1415,80
31094,18
11547,27
7270,35
7270,18
7270,80
7270,53
1428,28
17906,35
17906,18
17906,10749
153,18
35565,18
35565,35
33320,16
33320,18
33320,10749
15136,28
15136,53
61054,27
4703,18
4703,10749
29507,35
27590,28
27590,35
27590,53
52734,35
52734,18
52734,10749
14603,28
14603,35
14603,80
10617,28
10617,18
10618,28
10618,35
10619,28
11293,35
11293,80
11293,18
36759,12
36759,10402
36759,10751
38960,18
38960,10749
38960,10769
19383,53
53650,53
53650,18
40775,18
40775,10749
9584,28
9584,35
9584,18
8408,27
8408,878
14030,35
14030,10751
14030,10402
14030,10749
49685,18
49685,10769
2687,35
2687,14
2687,878
41846,35
74585,18
74585,10749
23325,35
16790,28
16790,12
16790,35
16790,10751
31579,27
31579,53
31579,9648
40353,27
40353,53
9325,10751
9325,16
9325,12
19064,27
19064,35
19064,10749
34564,35
34564,10749
25241,27
34723,28
34723,12
34723,18
34723,10751
28942,9648
28942,27
28942,878
28942,53
25831,16
25831,35
25831,10751
10739,35
10739,10749
12767,9648
12767,53
22309,35
22309,10402
22309,10749
13156,35
13156,18
13156,10751
277,14
277,28
277,53
9707,35
9707,27
9707,53
9707,9648
9707,14
38244,18
24488,53
24488,18
24488,9648
20321,80
20321,27
20321,53
20321,9648
61401,99
17614,10752
17614,18
17614,10749
7288,35
10159,12
10159,28
10159,35
10159,53
10934,10749
5653,18
5653,36
321,35
321,10749
20,18
20,10749
10104,35
5168,99
837,27
837,9648
837,878
20303,99
19666,12
19666,18
19666,10402
19666,10749
821,18
821,36
41834,18
37672,35
37672,18
37672,10749
1358,99
2200,36
2200,18
2200,35
11475,35
776,18
776,35
776,10749
40440,99
40440,10402
16563,35
16563,18
16563,37
16563,10402
11703,18
891,18
891,36
891,9648
891,53
83714,35
83714,18
83714,10749
12531,9648
12531,18
12531,10749
15024,18
15024,14
11832,35
11832,18
51300,35
51300,18
51300,10749
11806,35
11806,10751
10438,10751
10438,35
650,80
650,18
10337,80
10337,18
8446,18
8446,28
8446,35
8446,10402
8446,10751
42570,18
9874,28
9874,80
9874,53
11477,35
11477,27
37753,80
37753,18
37753,9648
9294,18
9294,14
9294,10749
9294,878
21627,53
21627,35
21627,80
9501,28
9501,80
49291,18
49291,28
49291,53
49291,80
4543,35
11046,12
11046,18
11046,28
11046,36
11046,10752
11707,9648
11707,53
11707,80
11707,18
7442,18
7442,80
7442,53
14425,35
14635,18
14635,10751
13343,35
13343,10751
13343,9648
13343,10749
16969,28
16969,35
16969,80
13339,35
28761,12
28761,18
28761,28
25237,18
25237,36
25237,10752
41780,80
41780,35
9871,18
9871,27
33258,35
33258,18
33258,10752
71940,10749
71940,18
71940,37
10562,9648
10562,53
36855,878
36855,35
36855,10751
20238,35
20238,10751
20238,37
33783,35
42102,18
47898,35
47898,53
47898,9648
19171,18
19171,53
48345,35
11364,10749
11364,18
38135,18
55950,14
55950,35
55950,878
55950,10749
39916,12
39916,878
39916,27
39916,10749
31634,878
31634,53
43742,18
43742,10749
14874,35
14874,10749
14874,18
375569,27
25269,35
25269,18
15671,35
33633,18
86763,18
78146,18
78146,35
78146,80
78146,9648
78146,53
88641,18
88641,35
30315,27
30315,878
13765,14
13765,18
13765,10751
12772,35
12772,18
12772,10749
47866,18
47866,10749
18900,80
18900,18
73265,35
17744,28
17744,18
17744,53
17744,10752
62124,18
3087,18
3087,10402
14282,28
14282,16
14282,14
11502,18
29451,35
29451,18
29451,14
21219,18
21219,28
21219,53
21219,80
116094,18
116094,10749
2116,53
2116,80
2116,18
28236,10402
19555,35
19555,80
2056,18
2056,35
4997,80
4997,18
4997,9648
4997,53
8439,99
8439,10769
322,53
322,80
322,18
322,9648
21765,35
21765,10751
21765,878
11059,27
11059,28
11059,53
11775,80
11775,35
11775,10749
54973,35
54973,10749
10930,18
21059,35
11329,18
11329,53
9373,27
1550,35
1550,18
28200,18
28200,10749
10629,18
10629,80
10629,53
10944,9648
10944,53
9839,18
9839,10749
9839,12
9839,10752
13920,18
4256,35
10009,12
10009,16
10009,10751
1807,80
1807,18
33343,18
30141,35
30141,10402
30141,9648
30141,80
9654,28
9654,80
67809,18
42044,99
37922,18
37922,35
37922,53
31397,28
31397,10751
31397,878
50374,28
50374,18
50374,53
96171,18
96171,28
96171,80
20312,12
20312,35
20312,18
20312,14
20312,9648
59809,18
59809,53
135890,18
135890,9648
64945,18
180114,35
180114,18
14449,14
14449,18
14449,28
14449,36
10389,27
43230,878
31206,18
31206,10402
28658,35
28658,10402
28658,10749
3117,27
3117,878
20684,35
27450,10749
27450,18
27450,80
897,18
42522,37
11657,18
11657,53
11657,80
224,18
224,36
27117,18
27117,9648
27117,53
50553,18
50553,9648
50553,53
44383,18
44383,28
44383,53
44383,9648
78331,35
78331,10749
10922,18
10922,53
10922,10749
43708,35
10956,9648
10956,12
10956,35
10956,10749
10956,18
51707,99
47524,35
47524,99
47524,10749
13537,18
13537,36
605,12
605,28
605,53
605,878
33222,99
10719,35
10719,10751
10719,14
23995,28
23995,12
23995,99
1277,18
1277,10749
1836,18
1836,27
508,35
508,10749
508,18
11846,35
11846,10749
50314,99
10715,16
10715,35
10715,10751
8619,12
21525,10402
21525,99
14892,35
14892,18
14892,9648
14892,878
12146,53
12146,37
12146,12
10588,35
10588,14
10588,10751
4970,27
4970,53
470,18
470,80
470,53
11042,35
11042,80
11042,18
44708,18
44708,10749
10147,18
10147,35
10147,80
10756,53
10756,14
10756,35
10756,10751
10756,9648
9562,28
9562,12
9562,878
72309,18
72309,27
11012,18
11012,10749
279714,99
32122,18
40913,80
40913,18
9556,28
9556,878
9556,80
13581,35
13581,27
13581,9648
13581,53
1702,28
1702,27
1702,878
1702,53
19184,878
19184,53
24203,35
24203,10749
9065,18
9065,53
44479,18
4823,18
4823,53
4823,10749
10952,53
10952,80
10952,18
20009,35
20009,10749
860,53
860,878
41521,10751
41521,35
48035,18
5000,18
5000,36
780,18
780,36
665,28
665,12
665,18
665,36
234,18
234,27
234,53
234,80
899,18
899,10749
8289,53
8289,80
8289,18
5698,80
5698,28
5698,12
5698,37
11002,12
11002,18
11002,28
11002,10749
6472,35
6472,18
6472,53
5143,35
5143,18
11384,28
11384,35
11384,80
5227,28
5227,12
5227,35
5227,14
5227,878
8010,28
8010,14
8010,878
10410,80
10410,36
47095,18
10407,35
10407,10749
9292,28
9292,12
9292,35
48745,18
2297,35
2297,18
2297,9648
951,35
10804,35
10804,10751
5765,9648
5765,53
9319,28
9319,53
1643,18
1643,10749
2007,18
10995,18
10995,10749
85097,99
2612,14
2612,35
2612,878
2612,10749
3112,53
3112,80
10413,28
10413,12
10413,18
10413,53
2611,35
2611,10749
1825,28
1825,18
10538,28
10538,12
10538,53
18410,18
19065,35
19065,80
19065,9648
3176,18
3176,53
3176,12
9261,35
9261,18
9261,10749
5336,36
5336,10752
5336,18
5336,27
23908,18
23908,36
14671,35
11509,28
11509,80
11509,18
11509,37
10729,35
10729,80
29437,27
20763,18
10021,35
11634,35
11634,10749
11634,18
14746,28
14746,53
14746,10402
11824,35
11824,14
11824,10749
8222,35
8222,18
8222,10749
20067,18
20067,10749
12395,28
12395,12
12395,80
12395,9648
12395,53
9846,28
9846,80
9846,53
23719,28
23719,35
11986,18
11986,10749
1626,18
483,35
483,80
483,53
10166,12
10166,14
10166,27
6069,14
6069,27
6069,35
11018,28
11018,80
11018,18
11018,53
11676,28
11676,12
11676,35
28293,35
28293,10402
28293,10749
28292,35
28292,10402
28292,10749
3681,35
3681,10749
43875,18
43875,36
31798,35
31798,10402
31798,10749
9587,18
9587,10749
20325,35
20325,10402
20325,10749
17687,18
17687,28
17687,80
10210,14
10210,18
10210,35
10210,10749
41465,35
41465,10751
17641,18
17641,10751
12545,18
12545,36
12545,10402
27972,18
27972,10749
898,18
2000,12
2000,18
2000,36
648,18
648,14
648,10749
618,18
618,36
618,10752
44162,18
19120,35
19120,18
19120,14
4024,18
4024,10749
11316,10752
11316,18
11316,36
3089,37
29845,18
995,12
995,37
1594,35
1594,80
10122,10751
10122,878
10122,12
11839,10402
11839,28
11839,12
11839,35
916,28
916,80
916,18
916,53
31509,18
31509,28
31509,10749
1976,18
1976,10749
3062,10402
3062,35
3062,10749
34456,35
34456,10749
12708,35
12708,10749
42045,18
42045,10402
42045,10749
11610,35
11610,18
11610,10749
4939,35
4939,10749
25016,18
25016,35
25016,10749
15927,18
15927,12
15927,36
40423,18
40423,14
40423,10402
40423,10749
7857,35
7857,18
79,18
79,12
79,28
79,36
13912,35
13912,10749
70881,18
70881,10749
1809,35
1809,18
1809,10749
37749,18
37749,53
30140,99
30140,10769
33302,18
33302,35
81,12
81,16
81,14
11821,35
11821,10749
10023,28
10023,35
10023,80
17209,27
17209,53
11519,35
72087,18
42238,18
42238,35
42238,10752
15659,35
15659,9648
15659,53
18857,53
18857,28
18857,80
18857,18
33517,18
33517,10749
38953,18
38953,10749
41785,28
41785,18
41785,10769
9481,18
9481,9648
9481,53
9481,80
20126,27
20126,9648
20126,53
827,18
827,27
827,53
11811,35
11811,27
11811,53
20043,16
20043,878
4368,27
25431,35
25431,18
25431,10749
17685,35
17685,18
17685,10752
2742,80
2742,18
25767,35
25767,18
25767,10749
51145,18
32040,53
32040,80
32040,18
3596,18
3596,878
120637,35
120637,10749
120637,10769
18904,18
18904,10749
37719,35
47364,14
47364,878
9063,80
9063,18
9063,878
9063,53
1818,18
1818,53
1818,80
255,35
255,18
255,10749
10744,18
10744,10749
10511,18
10511,10749
22289,99
10028,10749
10028,10402
10028,10751
616,18
616,28
616,10752
616,36
96393,18
587,12
587,14
587,18
21542,35
21542,18
21542,10751
21542,10749
6964,18
6964,35
6964,10749
1792,35
3635,18
3635,10749
41488,18
41488,53
122,12
122,14
122,28
11820,18
11820,10749
12698,10752
12698,99
12698,36
19187,28
19187,35
11093,18
47952,35
47952,18
47952,10769
47952,10752
504,80
504,18
2289,36
2289,18
2289,12
9620,28
9620,12
9620,9648
9620,878
9620,53
10601,12
10601,14
10601,10751
52036,18
42418,12
42418,18
42418,10751
13433,18
13433,10749
35712,18
14844,35
14844,10749
26710,35
37088,99
37088,18
31026,18
5966,35
5966,10749
10718,28
40427,18
14757,18
11034,18
11034,10749
26983,80
26983,18
30080,18
30080,10752
30080,10749
52867,35
52867,18
42599,35
42599,10749
65012,18
65012,10749
15801,28
15801,80
15801,18
27465,80
27465,35
27465,9648
83726,35
961,28
961,12
961,35
961,18
31395,28
31395,35
280770,10749
280770,18
34151,35
15797,28
9548,28
9548,35
9548,53
9548,80
9548,9648
1937,18
10649,28
10649,80
10649,53
36657,12
36657,28
36657,878
3595,28
3595,53
17258,10749
17258,35
17258,80
17258,18
34681,35
118910,18
118910,10752
6277,28
6277,35
11429,35
11429,27
11429,878
33642,12
33642,18
33642,28
33642,53
33642,80
14815,28
14815,12
14815,18
14815,36
427,35
43049,35
43049,18
43049,10749
778,35
3088,18
3088,37
23152,35
23152,18
23152,10749
23567,35
23567,10749
23567,10752
102057,35
52367,35
52367,10749
52367,10752
22584,10752
22584,28
22584,12
22584,18
22584,10749
22584,53
27725,12
27725,18
27725,53
27725,80
16227,80
16227,18
16227,10749
16227,53
980,28
980,18
980,37
16933,80
